AVG_time,AVG,AVGSDI_time,AVGSDI,STD_time,STD,STDSDI_time,STDSDI,CNT_time,CNT,CNTSDI_time,CNTSDI,OUT_time,OUT,OUTSDI_time,OUTSDI
12/05/2021 09:01:30,2.123,12/05/2021 09:13:30,2.119,12/05/2021 09:13:30,0.005,12/05/2021 09:13:30,0.003,12/05/2021 09:13:30,37,12/05/2021 09:13:30,37,12/05/2021 09:13:30,0,12/05/2021 09:13:30,0
12/05/2021 09:07:30,2.119,12/05/2021 09:19:30,2.121,12/05/2021 09:19:30,0.003,12/05/2021 09:19:30,0.002,12/05/2021 09:19:30,37,12/05/2021 09:19:30,37,12/05/2021 09:19:30,0,12/05/2021 09:19:30,0
12/05/2021 09:13:30,2.119,12/05/2021 09:25:30,2.121,12/05/2021 09:25:30,0.002,12/05/2021 09:25:30,0.002,12/05/2021 09:25:30,37,12/05/2021 09:25:30,37,12/05/2021 09:25:30,0,12/05/2021 09:25:30,0
12/05/2021 09:19:30,2.120,12/05/2021 09:31:30,2.118,12/05/2021 09:31:30,0.002,12/05/2021 09:31:30,0.003,12/05/2021 09:31:30,37,12/05/2021 09:31:30,37,12/05/2021 09:31:30,0,12/05/2021 09:31:30,0
12/05/2021 09:25:30,2.120,12/05/2021 09:37:30,2.117,12/05/2021 09:37:30,0.002,12/05/2021 09:37:30,0.000,12/05/2021 09:37:30,37,12/05/2021 09:37:30,37,12/05/2021 09:37:30,0,12/05/2021 09:37:30,0
12/05/2021 09:31:30,2.121,12/05/2021 09:43:30,2.118,12/05/2021 09:43:30,0.002,12/05/2021 09:43:30,0.003,12/05/2021 09:43:30,37,12/05/2021 09:43:30,37,12/05/2021 09:43:30,0,12/05/2021 09:43:30,0
12/05/2021 09:37:30,2.121,12/05/2021 09:49:30,2.127,12/05/2021 09:49:30,0.002,12/05/2021 09:49:30,0.002,12/05/2021 09:49:30,37,12/05/2021 09:49:30,37,12/05/2021 09:49:30,0,12/05/2021 09:49:30,0
12/05/2021 09:43:30,2.123,12/05/2021 09:55:30,2.131,12/05/2021 09:55:30,0.002,12/05/2021 09:55:30,0.002,12/05/2021 09:55:30,37,12/05/2021 09:55:30,37,12/05/2021 09:55:30,0,12/05/2021 09:55:30,0
12/05/2021 09:49:30,2.126,12/05/2021 10:01:30,2.136,12/05/2021 10:01:30,0.002,12/05/2021 10:01:30,0.003,12/05/2021 10:01:30,37,12/05/2021 10:01:30,37,12/05/2021 10:01:30,0,12/05/2021 10:01:30,0
12/05/2021 09:55:30,2.131,12/05/2021 10:07:30,2.141,12/05/2021 10:07:30,0.003,12/05/2021 10:07:30,0.003,12/05/2021 10:07:30,37,12/05/2021 10:07:30,37,12/05/2021 10:07:30,0,12/05/2021 10:07:30,0
12/05/2021 10:01:30,2.135,12/05/2021 10:13:30,2.148,12/05/2021 10:13:30,0.004,12/05/2021 10:13:30,0.004,12/05/2021 10:13:30,37,12/05/2021 10:13:30,37,12/05/2021 10:13:30,0,12/05/2021 10:13:30,0
12/05/2021 10:07:30,2.141,12/05/2021 10:19:30,2.154,12/05/2021 10:19:30,0.003,12/05/2021 10:19:30,0.003,12/05/2021 10:19:30,37,12/05/2021 10:19:30,37,12/05/2021 10:19:30,0,12/05/2021 10:19:30,0
12/05/2021 10:13:30,2.146,12/05/2021 10:25:30,2.159,12/05/2021 10:25:30,0.002,12/05/2021 10:25:30,0.002,12/05/2021 10:25:30,37,12/05/2021 10:25:30,37,12/05/2021 10:25:30,0,12/05/2021 10:25:30,0
12/05/2021 10:19:30,2.154,12/05/2021 10:31:30,2.167,12/05/2021 10:31:30,0.003,12/05/2021 10:31:30,0.002,12/05/2021 10:31:30,37,12/05/2021 10:31:30,37,12/05/2021 10:31:30,0,12/05/2021 10:31:30,0
12/05/2021 10:25:30,2.159,12/05/2021 10:37:30,2.175,12/05/2021 10:37:30,0.003,12/05/2021 10:37:30,0.003,12/05/2021 10:37:30,37,12/05/2021 10:37:30,37,12/05/2021 10:37:30,0,12/05/2021 10:37:30,0
12/05/2021 10:31:30,2.166,12/05/2021 10:43:30,2.183,12/05/2021 10:43:30,0.003,12/05/2021 10:43:30,0.003,12/05/2021 10:43:30,37,12/05/2021 10:43:30,37,12/05/2021 10:43:30,0,12/05/2021 10:43:30,0
12/05/2021 10:37:30,2.175,12/05/2021 10:49:30,2.196,12/05/2021 10:49:30,0.003,12/05/2021 10:49:30,0.003,12/05/2021 10:49:30,37,12/05/2021 10:49:30,37,12/05/2021 10:49:30,0,12/05/2021 10:49:30,0
12/05/2021 10:43:30,2.182,12/05/2021 10:55:30,2.207,12/05/2021 10:55:30,0.003,12/05/2021 10:55:30,0.002,12/05/2021 10:55:30,37,12/05/2021 10:55:30,37,12/05/2021 10:55:30,0,12/05/2021 10:55:30,0
12/05/2021 10:49:30,2.195,12/05/2021 11:01:30,2.219,12/05/2021 11:01:30,0.003,12/05/2021 11:01:30,0.003,12/05/2021 11:01:30,37,12/05/2021 11:01:30,37,12/05/2021 11:01:30,0,12/05/2021 11:01:30,0
12/05/2021 10:55:30,2.206,12/05/2021 11:07:30,2.231,12/05/2021 11:07:30,0.003,12/05/2021 11:07:30,0.003,12/05/2021 11:07:30,37,12/05/2021 11:07:30,37,12/05/2021 11:07:30,0,12/05/2021 11:07:30,0
12/05/2021 11:01:30,2.219,12/05/2021 11:13:30,2.240,12/05/2021 11:13:30,0.005,12/05/2021 11:13:30,0.003,12/05/2021 11:13:30,37,12/05/2021 11:13:30,37,12/05/2021 11:13:30,0,12/05/2021 11:13:30,1
12/05/2021 11:07:30,2.230,12/05/2021 11:19:30,2.249,12/05/2021 11:19:30,0.003,12/05/2021 11:19:30,0.003,12/05/2021 11:19:30,37,12/05/2021 11:19:30,37,12/05/2021 11:19:30,0,12/05/2021 11:19:30,0
12/05/2021 11:13:30,2.241,12/05/2021 11:25:30,2.259,12/05/2021 11:25:30,0.004,12/05/2021 11:25:30,0.002,12/05/2021 11:25:30,37,12/05/2021 11:25:30,37,12/05/2021 11:25:30,0,12/05/2021 11:25:30,1
12/05/2021 11:19:30,2.248,12/05/2021 11:31:30,2.270,12/05/2021 11:31:30,0.005,12/05/2021 11:31:30,0.003,12/05/2021 11:31:30,37,12/05/2021 11:31:30,37,12/05/2021 11:31:30,0,12/05/2021 11:31:30,0
12/05/2021 11:25:30,2.257,12/05/2021 11:37:30,2.286,12/05/2021 11:37:30,0.003,12/05/2021 11:37:30,0.002,12/05/2021 11:37:30,37,12/05/2021 11:37:30,37,12/05/2021 11:37:30,0,12/05/2021 11:37:30,0
12/05/2021 11:31:30,2.268,12/05/2021 11:43:30,2.297,12/05/2021 11:43:30,0.004,12/05/2021 11:43:30,0.003,12/05/2021 11:43:30,37,12/05/2021 11:43:30,37,12/05/2021 11:43:30,0,12/05/2021 11:43:30,0
12/05/2021 11:37:30,2.285,12/05/2021 11:49:30,2.310,12/05/2021 11:49:30,0.004,12/05/2021 11:49:30,0.004,12/05/2021 11:49:30,37,12/05/2021 11:49:30,37,12/05/2021 11:49:30,0,12/05/2021 11:49:30,0
12/05/2021 11:43:30,2.294,12/05/2021 11:55:30,2.323,12/05/2021 11:55:30,0.004,12/05/2021 11:55:30,0.003,12/05/2021 11:55:30,37,12/05/2021 11:55:30,37,12/05/2021 11:55:30,0,12/05/2021 11:55:30,0
12/05/2021 11:49:30,2.309,12/05/2021 12:01:30,2.335,12/05/2021 12:01:30,0.003,12/05/2021 12:01:30,0.003,12/05/2021 12:01:30,37,12/05/2021 12:01:30,37,12/05/2021 12:01:30,0,12/05/2021 12:01:30,0
12/05/2021 11:55:30,2.322,12/05/2021 12:07:30,2.346,12/05/2021 12:07:30,0.003,12/05/2021 12:07:30,0.002,12/05/2021 12:07:30,37,12/05/2021 12:07:30,37,12/05/2021 12:07:30,0,12/05/2021 12:07:30,0
12/05/2021 12:01:30,2.334,12/05/2021 12:13:30,2.358,12/05/2021 12:13:30,0.005,12/05/2021 12:13:30,0.003,12/05/2021 12:13:30,37,12/05/2021 12:13:30,37,12/05/2021 12:13:30,0,12/05/2021 12:13:30,0
12/05/2021 12:07:30,2.345,12/05/2021 12:19:30,2.371,12/05/2021 12:19:30,0.002,12/05/2021 12:19:30,0.002,12/05/2021 12:19:30,37,12/05/2021 12:19:30,37,12/05/2021 12:19:30,1,12/05/2021 12:19:30,0
12/05/2021 12:13:30,2.357,12/05/2021 12:25:30,2.385,12/05/2021 12:25:30,0.002,12/05/2021 12:25:30,0.002,12/05/2021 12:25:30,37,12/05/2021 12:25:30,37,12/05/2021 12:25:30,0,12/05/2021 12:25:30,0
12/05/2021 12:19:30,2.370,12/05/2021 12:31:30,2.398,12/05/2021 12:31:30,0.001,12/05/2021 12:31:30,0.002,12/05/2021 12:31:30,37,12/05/2021 12:31:30,37,12/05/2021 12:31:30,1,12/05/2021 12:31:30,0
12/05/2021 12:25:30,2.384,12/05/2021 12:37:30,2.407,12/05/2021 12:37:30,0.002,12/05/2021 12:37:30,0.002,12/05/2021 12:37:30,37,12/05/2021 12:37:30,37,12/05/2021 12:37:30,1,12/05/2021 12:37:30,1
12/05/2021 12:31:30,2.397,12/05/2021 12:43:30,2.416,12/05/2021 12:43:30,0.004,12/05/2021 12:43:30,0.003,12/05/2021 12:43:30,37,12/05/2021 12:43:30,37,12/05/2021 12:43:30,0,12/05/2021 12:43:30,0
12/05/2021 12:37:30,2.406,12/05/2021 12:49:30,2.426,12/05/2021 12:49:30,0.003,12/05/2021 12:49:30,0.003,12/05/2021 12:49:30,37,12/05/2021 12:49:30,37,12/05/2021 12:49:30,0,12/05/2021 12:49:30,0
12/05/2021 12:43:30,2.415,12/05/2021 12:55:30,2.438,12/05/2021 12:55:30,0.003,12/05/2021 12:55:30,0.003,12/05/2021 12:55:30,37,12/05/2021 12:55:30,37,12/05/2021 12:55:30,0,12/05/2021 12:55:30,0
12/05/2021 12:49:30,2.426,12/05/2021 13:01:30,2.447,12/05/2021 13:01:30,0.012,12/05/2021 13:01:30,0.005,12/05/2021 13:01:30,37,12/05/2021 13:01:30,37,12/05/2021 13:01:30,0,12/05/2021 13:01:30,1
12/05/2021 12:55:30,2.436,12/05/2021 13:07:30,2.457,12/05/2021 13:07:30,0.003,12/05/2021 13:07:30,0.002,12/05/2021 13:07:30,37,12/05/2021 13:07:30,37,12/05/2021 13:07:30,0,12/05/2021 13:07:30,0
12/05/2021 13:01:30,2.450,12/05/2021 13:13:30,2.467,12/05/2021 13:13:30,0.003,12/05/2021 13:13:30,0.002,12/05/2021 13:13:30,37,12/05/2021 13:13:30,37,12/05/2021 13:13:30,0,12/05/2021 13:13:30,0
12/05/2021 13:07:30,2.455,12/05/2021 13:19:30,2.478,12/05/2021 13:19:30,0.005,12/05/2021 13:19:30,0.003,12/05/2021 13:19:30,37,12/05/2021 13:19:30,37,12/05/2021 13:19:30,0,12/05/2021 13:19:30,0
12/05/2021 13:13:30,2.466,12/05/2021 13:25:30,2.487,12/05/2021 13:25:30,0.006,12/05/2021 13:25:30,0.004,12/05/2021 13:25:30,37,12/05/2021 13:25:30,37,12/05/2021 13:25:30,0,12/05/2021 13:25:30,0
12/05/2021 13:19:30,2.477,12/05/2021 13:31:30,2.496,12/05/2021 13:31:30,0.008,12/05/2021 13:31:30,0.004,12/05/2021 13:31:30,37,12/05/2021 13:31:30,37,12/05/2021 13:31:30,0,12/05/2021 13:31:30,0
12/05/2021 13:25:30,2.485,12/05/2021 13:37:30,2.505,12/05/2021 13:37:30,0.006,12/05/2021 13:37:30,0.004,12/05/2021 13:37:30,37,12/05/2021 13:37:30,37,12/05/2021 13:37:30,0,12/05/2021 13:37:30,0
12/05/2021 13:31:30,2.495,12/05/2021 13:43:30,2.515,12/05/2021 13:43:30,0.005,12/05/2021 13:43:30,0.004,12/05/2021 13:43:30,37,12/05/2021 13:43:30,37,12/05/2021 13:43:30,0,12/05/2021 13:43:30,0
12/05/2021 13:37:30,2.505,12/05/2021 13:49:30,2.521,12/05/2021 13:49:30,0.003,12/05/2021 13:49:30,0.000,12/05/2021 13:49:30,37,12/05/2021 13:49:30,37,12/05/2021 13:49:30,0,12/05/2021 13:49:30,0
12/05/2021 13:43:30,2.514,12/05/2021 13:55:30,2.521,12/05/2021 13:55:30,0.003,12/05/2021 13:55:30,0.000,12/05/2021 13:55:30,37,12/05/2021 13:55:30,37,12/05/2021 13:55:30,0,12/05/2021 13:55:30,0
12/05/2021 13:49:30,2.519,12/05/2021 14:01:30,2.534,12/05/2021 14:01:30,0.002,12/05/2021 14:01:30,0.002,12/05/2021 14:01:30,37,12/05/2021 14:01:30,37,12/05/2021 14:01:30,0,12/05/2021 14:01:30,0
12/05/2021 13:55:30,2.527,12/05/2021 14:07:30,2.543,12/05/2021 14:07:30,0.003,12/05/2021 14:07:30,0.002,12/05/2021 14:07:30,37,12/05/2021 14:07:30,37,12/05/2021 14:07:30,1,12/05/2021 14:07:30,0
12/05/2021 14:01:30,2.533,12/05/2021 14:13:30,2.549,12/05/2021 14:13:30,0.006,12/05/2021 14:13:30,0.003,12/05/2021 14:13:30,37,12/05/2021 14:13:30,37,12/05/2021 14:13:30,0,12/05/2021 14:13:30,1
12/05/2021 14:07:30,2.542,12/05/2021 14:19:30,2.558,12/05/2021 14:19:30,0.003,12/05/2021 14:19:30,0.002,12/05/2021 14:19:30,37,12/05/2021 14:19:30,37,12/05/2021 14:19:30,0,12/05/2021 14:19:30,0
12/05/2021 14:13:30,2.550,12/05/2021 14:25:30,2.564,12/05/2021 14:25:30,0.003,12/05/2021 14:25:30,0.002,12/05/2021 14:25:30,37,12/05/2021 14:25:30,37,12/05/2021 14:25:30,0,12/05/2021 14:25:30,1
12/05/2021 14:19:30,2.557,12/05/2021 14:31:30,2.572,12/05/2021 14:31:30,0.003,12/05/2021 14:31:30,0.003,12/05/2021 14:31:30,37,12/05/2021 14:31:30,37,12/05/2021 14:31:30,0,12/05/2021 14:31:30,0
12/05/2021 14:25:30,2.562,12/05/2021 14:37:30,2.579,12/05/2021 14:37:30,0.002,12/05/2021 14:37:30,0.002,12/05/2021 14:37:30,37,12/05/2021 14:37:30,37,12/05/2021 14:37:30,0,12/05/2021 14:37:30,0
12/05/2021 14:31:30,2.570,12/05/2021 14:43:30,2.583,12/05/2021 14:43:30,0.002,12/05/2021 14:43:30,0.001,12/05/2021 14:43:30,37,12/05/2021 14:43:30,37,12/05/2021 14:43:30,0,12/05/2021 14:43:30,0
12/05/2021 14:37:30,2.577,12/05/2021 14:49:30,2.588,12/05/2021 14:49:30,0.003,12/05/2021 14:49:30,0.003,12/05/2021 14:49:30,37,12/05/2021 14:49:30,37,12/05/2021 14:49:30,0,12/05/2021 14:49:30,0
12/05/2021 14:43:30,2.582,12/05/2021 14:55:30,2.592,12/05/2021 14:55:30,0.004,12/05/2021 14:55:30,0.003,12/05/2021 14:55:30,37,12/05/2021 14:55:30,37,12/05/2021 14:55:30,1,12/05/2021 14:55:30,1
12/05/2021 14:49:30,2.586,12/05/2021 15:01:30,2.597,12/05/2021 15:01:30,0.004,12/05/2021 15:01:30,0.002,12/05/2021 15:01:30,37,12/05/2021 15:01:30,37,12/05/2021 15:01:30,0,12/05/2021 15:01:30,1
12/05/2021 14:55:30,2.591,12/05/2021 15:07:30,2.602,12/05/2021 15:07:30,0.004,12/05/2021 15:07:30,0.003,12/05/2021 15:07:30,37,12/05/2021 15:07:30,37,12/05/2021 15:07:30,0,12/05/2021 15:07:30,0
12/05/2021 15:01:30,2.595,12/05/2021 15:13:30,2.605,12/05/2021 15:13:30,0.004,12/05/2021 15:13:30,0.003,12/05/2021 15:13:30,37,12/05/2021 15:13:30,37,12/05/2021 15:13:30,0,12/05/2021 15:13:30,0
12/05/2021 15:07:30,2.600,12/05/2021 15:19:30,2.610,12/05/2021 15:19:30,0.003,12/05/2021 15:19:30,0.002,12/05/2021 15:19:30,37,12/05/2021 15:19:30,37,12/05/2021 15:19:30,0,12/05/2021 15:19:30,0
12/05/2021 15:13:30,2.604,12/05/2021 15:25:30,2.613,12/05/2021 15:25:30,0.002,12/05/2021 15:25:30,0.001,12/05/2021 15:25:30,37,12/05/2021 15:25:30,37,12/05/2021 15:25:30,0,12/05/2021 15:25:30,0
12/05/2021 15:19:30,2.608,12/05/2021 15:31:30,2.616,12/05/2021 15:31:30,0.002,12/05/2021 15:31:30,0.002,12/05/2021 15:31:30,37,12/05/2021 15:31:30,37,12/05/2021 15:31:30,1,12/05/2021 15:31:30,0
12/05/2021 15:25:30,2.611,12/05/2021 15:37:30,2.618,12/05/2021 15:37:30,0.005,12/05/2021 15:37:30,0.003,12/05/2021 15:37:30,37,12/05/2021 15:37:30,37,12/05/2021 15:37:30,0,12/05/2021 15:37:30,1
12/05/2021 15:31:30,2.615,12/05/2021 15:43:30,2.618,12/05/2021 15:43:30,0.003,12/05/2021 15:43:30,0.002,12/05/2021 15:43:30,37,12/05/2021 15:43:30,37,12/05/2021 15:43:30,0,12/05/2021 15:43:30,0
12/05/2021 15:37:30,2.616,12/05/2021 15:49:30,2.617,12/05/2021 15:49:30,0.003,12/05/2021 15:49:30,0.002,12/05/2021 15:49:30,37,12/05/2021 15:49:30,37,12/05/2021 15:49:30,0,12/05/2021 15:49:30,0
12/05/2021 15:43:30,2.616,12/05/2021 15:55:30,2.616,12/05/2021 15:55:30,0.003,12/05/2021 15:55:30,0.002,12/05/2021 15:55:30,37,12/05/2021 15:55:30,37,12/05/2021 15:55:30,0,12/05/2021 15:55:30,0
12/05/2021 15:49:30,2.616,12/05/2021 16:01:30,2.615,12/05/2021 16:01:30,0.005,12/05/2021 16:01:30,0.004,12/05/2021 16:01:30,37,12/05/2021 16:01:30,37,12/05/2021 16:01:30,0,12/05/2021 16:01:30,0
12/05/2021 15:55:30,2.615,12/05/2021 16:07:30,2.613,12/05/2021 16:07:30,0.009,12/05/2021 16:07:30,0.005,12/05/2021 16:07:30,37,12/05/2021 16:07:30,37,12/05/2021 16:07:30,1,12/05/2021 16:07:30,0
12/05/2021 16:01:30,2.613,12/05/2021 16:13:30,2.613,12/05/2021 16:13:30,0.007,12/05/2021 16:13:30,0.004,12/05/2021 16:13:30,37,12/05/2021 16:13:30,37,12/05/2021 16:13:30,0,12/05/2021 16:13:30,0
12/05/2021 16:07:30,2.610,12/05/2021 16:19:30,2.612,12/05/2021 16:19:30,0.006,12/05/2021 16:19:30,0.003,12/05/2021 16:19:30,37,12/05/2021 16:19:30,37,12/05/2021 16:19:30,0,12/05/2021 16:19:30,0
12/05/2021 16:13:30,2.611,12/05/2021 16:25:30,2.613,12/05/2021 16:25:30,0.003,12/05/2021 16:25:30,0.002,12/05/2021 16:25:30,37,12/05/2021 16:25:30,37,12/05/2021 16:25:30,0,12/05/2021 16:25:30,0
12/05/2021 16:19:30,2.609,12/05/2021 16:31:30,2.611,12/05/2021 16:31:30,0.006,12/05/2021 16:31:30,0.003,12/05/2021 16:31:30,37,12/05/2021 16:31:30,37,12/05/2021 16:31:30,0,12/05/2021 16:31:30,0
12/05/2021 16:25:30,2.611,12/05/2021 16:37:30,2.608,12/05/2021 16:37:30,0.002,12/05/2021 16:37:30,0.002,12/05/2021 16:37:30,37,12/05/2021 16:37:30,37,12/05/2021 16:37:30,0,12/05/2021 16:37:30,0
12/05/2021 16:31:30,2.609,12/05/2021 16:43:30,2.605,12/05/2021 16:43:30,0.002,12/05/2021 16:43:30,0.002,12/05/2021 16:43:30,37,12/05/2021 16:43:30,37,12/05/2021 16:43:30,0,12/05/2021 16:43:30,0
12/05/2021 16:37:30,2.607,12/05/2021 16:49:30,2.601,12/05/2021 16:49:30,0.002,12/05/2021 16:49:30,0.001,12/05/2021 16:49:30,37,12/05/2021 16:49:30,37,12/05/2021 16:49:30,0,12/05/2021 16:49:30,0
12/05/2021 16:43:30,2.603,12/05/2021 16:55:30,2.596,12/05/2021 16:55:30,0.001,12/05/2021 16:55:30,0.001,12/05/2021 16:55:30,37,12/05/2021 16:55:30,37,12/05/2021 16:55:30,0,12/05/2021 16:55:30,0
12/05/2021 16:49:30,2.599,12/05/2021 17:01:30,2.589,12/05/2021 17:01:30,0.002,12/05/2021 17:01:30,0.001,12/05/2021 17:01:30,37,12/05/2021 17:01:30,37,12/05/2021 17:01:30,0,12/05/2021 17:01:30,0
12/05/2021 16:55:30,2.594,12/05/2021 17:07:30,2.585,12/05/2021 17:07:30,0.005,12/05/2021 17:07:30,0.002,12/05/2021 17:07:30,37,12/05/2021 17:07:30,37,12/05/2021 17:07:30,0,12/05/2021 17:07:30,0
12/05/2021 17:01:30,2.588,12/05/2021 17:13:30,2.580,12/05/2021 17:13:30,0.003,12/05/2021 17:13:30,0.002,12/05/2021 17:13:30,37,12/05/2021 17:13:30,37,12/05/2021 17:13:30,0,12/05/2021 17:13:30,0
12/05/2021 17:07:30,2.582,12/05/2021 17:19:30,2.575,12/05/2021 17:19:30,0.010,12/05/2021 17:19:30,0.004,12/05/2021 17:19:30,37,12/05/2021 17:19:30,37,12/05/2021 17:19:30,0,12/05/2021 17:19:30,0
12/05/2021 17:13:30,2.578,12/05/2021 17:25:30,2.568,12/05/2021 17:25:30,0.003,12/05/2021 17:25:30,0.002,12/05/2021 17:25:30,37,12/05/2021 17:25:30,37,12/05/2021 17:25:30,0,12/05/2021 17:25:30,0
12/05/2021 17:19:30,2.574,12/05/2021 17:31:30,2.560,12/05/2021 17:31:30,0.004,12/05/2021 17:31:30,0.003,12/05/2021 17:31:30,37,12/05/2021 17:31:30,37,12/05/2021 17:31:30,0,12/05/2021 17:31:30,0
12/05/2021 17:25:30,2.566,12/05/2021 17:37:30,2.551,12/05/2021 17:37:30,0.002,12/05/2021 17:37:30,0.002,12/05/2021 17:37:30,37,12/05/2021 17:37:30,37,12/05/2021 17:37:30,0,12/05/2021 17:37:30,0
12/05/2021 17:31:30,2.558,12/05/2021 17:43:30,2.541,12/05/2021 17:43:30,0.003,12/05/2021 17:43:30,0.002,12/05/2021 17:43:30,37,12/05/2021 17:43:30,37,12/05/2021 17:43:30,0,12/05/2021 17:43:30,1
12/05/2021 17:37:30,2.549,12/05/2021 17:49:30,2.535,12/05/2021 17:49:30,0.003,12/05/2021 17:49:30,0.002,12/05/2021 17:49:30,37,12/05/2021 17:49:30,37,12/05/2021 17:49:30,0,12/05/2021 17:49:30,0
12/05/2021 17:43:30,2.540,12/05/2021 17:55:30,2.526,12/05/2021 17:55:30,0.002,12/05/2021 17:55:30,0.001,12/05/2021 17:55:30,37,12/05/2021 17:55:30,37,12/05/2021 17:55:30,0,12/05/2021 17:55:30,0
12/05/2021 17:49:30,2.533,12/05/2021 18:01:30,2.523,12/05/2021 18:01:30,0.010,12/05/2021 18:01:30,0.000,12/05/2021 18:01:30,37,12/05/2021 18:01:30,37,12/05/2021 18:01:30,0,12/05/2021 18:01:30,0
12/05/2021 17:55:30,2.525,12/05/2021 18:07:30,2.523,12/05/2021 18:07:30,0.003,12/05/2021 18:07:30,0.000,12/05/2021 18:07:30,37,12/05/2021 18:07:30,37,12/05/2021 18:07:30,0,12/05/2021 18:07:30,0
12/05/2021 18:01:30,2.516,12/05/2021 18:13:30,2.503,12/05/2021 18:13:30,0.002,12/05/2021 18:13:30,0.002,12/05/2021 18:13:30,37,12/05/2021 18:13:30,37,12/05/2021 18:13:30,0,12/05/2021 18:13:30,0
12/05/2021 18:07:30,2.508,12/05/2021 18:19:30,2.495,12/05/2021 18:19:30,0.002,12/05/2021 18:19:30,0.002,12/05/2021 18:19:30,37,12/05/2021 18:19:30,37,12/05/2021 18:19:30,0,12/05/2021 18:19:30,0
12/05/2021 18:13:30,2.501,12/05/2021 18:25:30,2.482,12/05/2021 18:25:30,0.002,12/05/2021 18:25:30,0.002,12/05/2021 18:25:30,37,12/05/2021 18:25:30,37,12/05/2021 18:25:30,0,12/05/2021 18:25:30,0
12/05/2021 18:19:30,2.493,12/05/2021 18:31:30,2.476,12/05/2021 18:31:30,0.002,12/05/2021 18:31:30,0.002,12/05/2021 18:31:30,37,12/05/2021 18:31:30,37,12/05/2021 18:31:30,0,12/05/2021 18:31:30,0
12/05/2021 18:25:30,2.480,12/05/2021 18:37:30,2.466,12/05/2021 18:37:30,0.002,12/05/2021 18:37:30,0.002,12/05/2021 18:37:30,37,12/05/2021 18:37:30,37,12/05/2021 18:37:30,0,12/05/2021 18:37:30,0
12/05/2021 18:31:30,2.474,12/05/2021 18:43:30,2.457,12/05/2021 18:43:30,0.003,12/05/2021 18:43:30,0.003,12/05/2021 18:43:30,37,12/05/2021 18:43:30,37,12/05/2021 18:43:30,0,12/05/2021 18:43:30,0
12/05/2021 18:37:30,2.465,12/05/2021 18:49:30,2.449,12/05/2021 18:49:30,0.001,12/05/2021 18:49:30,0.001,12/05/2021 18:49:30,37,12/05/2021 18:49:30,37,12/05/2021 18:49:30,0,12/05/2021 18:49:30,0
12/05/2021 18:43:30,2.455,12/05/2021 18:55:30,2.439,12/05/2021 18:55:30,0.002,12/05/2021 18:55:30,0.002,12/05/2021 18:55:30,37,12/05/2021 18:55:30,37,12/05/2021 18:55:30,0,12/05/2021 18:55:30,0
12/05/2021 18:49:30,2.448,12/05/2021 19:01:30,2.431,12/05/2021 19:01:30,0.002,12/05/2021 19:01:30,0.002,12/05/2021 19:01:30,37,12/05/2021 19:01:30,37,12/05/2021 19:01:30,0,12/05/2021 19:01:30,0
12/05/2021 18:55:30,2.438,12/05/2021 19:07:30,2.419,12/05/2021 19:07:30,0.001,12/05/2021 19:07:30,0.001,12/05/2021 19:07:30,37,12/05/2021 19:07:30,37,12/05/2021 19:07:30,0,12/05/2021 19:07:30,0
12/05/2021 19:01:30,2.429,12/05/2021 19:13:30,2.409,12/05/2021 19:13:30,0.001,12/05/2021 19:13:30,0.001,12/05/2021 19:13:30,37,12/05/2021 19:13:30,37,12/05/2021 19:13:30,0,12/05/2021 19:13:30,0
12/05/2021 19:07:30,2.417,12/05/2021 19:19:30,2.399,12/05/2021 19:19:30,0.002,12/05/2021 19:19:30,0.002,12/05/2021 19:19:30,37,12/05/2021 19:19:30,37,12/05/2021 19:19:30,0,12/05/2021 19:19:30,0
12/05/2021 19:13:30,2.407,12/05/2021 19:25:30,2.388,12/05/2021 19:25:30,0.002,12/05/2021 19:25:30,0.002,12/05/2021 19:25:30,37,12/05/2021 19:25:30,37,12/05/2021 19:25:30,0,12/05/2021 19:25:30,0
12/05/2021 19:19:30,2.397,12/05/2021 19:31:30,2.380,12/05/2021 19:31:30,0.005,12/05/2021 19:31:30,0.004,12/05/2021 19:31:30,37,12/05/2021 19:31:30,37,12/05/2021 19:31:30,0,12/05/2021 19:31:30,0
12/05/2021 19:25:30,2.387,12/05/2021 19:37:30,2.368,12/05/2021 19:37:30,0.005,12/05/2021 19:37:30,0.004,12/05/2021 19:37:30,37,12/05/2021 19:37:30,37,12/05/2021 19:37:30,0,12/05/2021 19:37:30,0
12/05/2021 19:31:30,2.379,12/05/2021 19:43:30,2.362,12/05/2021 19:43:30,0.005,12/05/2021 19:43:30,0.003,12/05/2021 19:43:30,37,12/05/2021 19:43:30,37,12/05/2021 19:43:30,0,12/05/2021 19:43:30,0
12/05/2021 19:37:30,2.366,12/05/2021 19:49:30,2.352,12/05/2021 19:49:30,0.003,12/05/2021 19:49:30,0.002,12/05/2021 19:49:30,37,12/05/2021 19:49:30,37,12/05/2021 19:49:30,0,12/05/2021 19:49:30,0
12/05/2021 19:43:30,2.361,12/05/2021 19:55:30,2.345,12/05/2021 19:55:30,0.004,12/05/2021 19:55:30,0.003,12/05/2021 19:55:30,37,12/05/2021 19:55:30,37,12/05/2021 19:55:30,0,12/05/2021 19:55:30,0
